Date,Fear_Greed_Index,Sentiment
1988-03-03 00:00:00+08:00,66.32,Greed
1988-03-04 00:00:00+08:00,72.75,Greed
1988-03-07 00:00:00+08:00,68.83,Greed
1988-03-08 00:00:00+08:00,75.82,Extreme Greed
1988-03-09 00:00:00+08:00,61.05,Greed
1988-03-10 00:00:00+08:00,73.92,Greed
1988-03-11 00:00:00+08:00,75.71,Extreme Greed
1988-03-14 00:00:00+08:00,70.81,Greed
1988-03-15 00:00:00+08:00,69.89,Greed
1988-03-16 00:00:00+08:00,80.58,Extreme Greed
1988-03-17 00:00:00+08:00,65.48,Greed
1988-03-18 00:00:00+08:00,64.99,Greed
1988-03-21 00:00:00+08:00,68.69,Greed
1988-03-22 00:00:00+08:00,75.38,Extreme Greed
1988-03-23 00:00:00+08:00,73.37,Greed
1988-03-24 00:00:00+08:00,76.04,Extreme Greed
1988-03-25 00:00:00+08:00,69.94,Greed
1988-03-28 00:00:00+08:00,67.75,Greed
1988-03-29 00:00:00+08:00,64.21,Greed
1988-03-30 00:00:00+08:00,67.14,Greed
1988-03-31 00:00:00+08:00,71.58,Greed
1988-04-06 00:00:00+08:00,67.41,Greed
1988-04-07 00:00:00+08:00,73.16,Greed
1988-04-08 00:00:00+08:00,75.03,Extreme Greed
1988-04-11 00:00:00+08:00,60.0,Greed
1988-04-12 00:00:00+08:00,72.4,Greed
1988-04-13 00:00:00+08:00,76.21,Extreme Greed
1988-04-14 00:00:00+08:00,81.03,Extreme Greed
1988-04-15 00:00:00+08:00,64.89,Greed
1988-04-18 00:00:00+08:00,72.19,Greed
1988-04-19 00:00:00+08:00,67.57,Greed
1988-04-20 00:00:00+08:00,68.73,Greed
1988-04-21 00:00:00+08:00,61.74,Greed
1988-04-22 00:00:00+08:00,73.19,Greed
1988-04-25 00:00:00+08:00,68.21,Greed
1988-04-26 00:00:00+08:00,58.18,Greed
1988-04-27 00:00:00+08:00,71.42,Greed
1988-04-28 00:00:00+08:00,64.76,Greed
1988-04-29 00:00:00+08:00,58.82,Greed
1988-05-02 00:00:00+08:00,69.68,Greed
1988-05-03 00:00:00+08:00,75.7,Extreme Greed
1988-05-04 00:00:00+08:00,70.28,Greed
1988-05-05 00:00:00+08:00,68.64,Greed
1988-05-06 00:00:00+08:00,65.7,Greed
1988-05-09 00:00:00+08:00,60.24,Greed
1988-05-10 00:00:00+08:00,63.12,Greed
1988-05-11 00:00:00+08:00,70.37,Greed
1988-05-12 00:00:00+08:00,66.92,Greed
1988-05-13 00:00:00+08:00,68.48,Greed
1988-05-16 00:00:00+08:00,61.56,Greed
1988-05-17 00:00:00+08:00,64.41,Greed
1988-05-18 00:00:00+08:00,78.22,Extreme Greed
1988-05-19 00:00:00+08:00,73.9,Greed
1988-05-20 00:00:00+08:00,66.74,Greed
1988-05-23 00:00:00+08:00,75.74,Extreme Greed
1988-05-24 00:00:00+08:00,69.52,Greed
1988-05-25 00:00:00+08:00,74.14,Greed
1988-05-26 00:00:00+08:00,70.58,Greed
1988-05-27 00:00:00+08:00,75.9,Extreme Greed
1988-05-30 00:00:00+08:00,71.38,Greed
1988-05-31 00:00:00+08:00,66.86,Greed
1988-06-01 00:00:00+08:00,66.82,Greed
1988-06-02 00:00:00+08:00,70.08,Greed
1988-06-03 00:00:00+08:00,71.83,Greed
1988-06-06 00:00:00+08:00,73.19,Greed
1988-06-07 00:00:00+08:00,72.6,Greed
1988-06-08 00:00:00+08:00,76.66,Extreme Greed
1988-06-09 00:00:00+08:00,83.24,Extreme Greed
1988-06-10 00:00:00+08:00,75.85,Extreme Greed
1988-06-14 00:00:00+08:00,74.63,Greed
1988-06-15 00:00:00+08:00,75.99,Extreme Greed
1988-06-16 00:00:00+08:00,73.98,Greed
1988-06-17 00:00:00+08:00,87.5,Extreme Greed
1988-06-20 00:00:00+08:00,81.94,Extreme Greed
1988-06-21 00:00:00+08:00,85.55,Extreme Greed
1988-06-22 00:00:00+08:00,81.6,Extreme Greed
1988-06-23 00:00:00+08:00,85.3,Extreme Greed
1988-06-24 00:00:00+08:00,83.79,Extreme Greed
1988-06-27 00:00:00+08:00,81.54,Extreme Greed
1988-06-28 00:00:00+08:00,77.38,Extreme Greed
1988-06-29 00:00:00+08:00,77.11,Extreme Greed
1988-06-30 00:00:00+08:00,80.18,Extreme Greed
1988-07-01 00:00:00+08:00,78.53,Extreme Greed
1988-07-04 00:00:00+08:00,65.54,Greed
1988-07-05 00:00:00+08:00,80.19,Extreme Greed
1988-07-06 00:00:00+08:00,82.01,Extreme Greed
1988-07-07 00:00:00+08:00,79.27,Extreme Greed
1988-07-08 00:00:00+08:00,83.05,Extreme Greed
1988-07-11 00:00:00+08:00,69.26,Greed
1988-07-12 00:00:00+08:00,85.55,Extreme Greed
1988-07-13 00:00:00+08:00,79.55,Extreme Greed
1988-07-14 00:00:00+08:00,76.51,Extreme Greed
1988-07-15 00:00:00+08:00,66.75,Greed
1988-07-18 00:00:00+08:00,75.15,Extreme Greed
1988-07-19 00:00:00+08:00,71.48,Greed
1988-07-20 00:00:00+08:00,72.94,Greed
1988-07-21 00:00:00+08:00,69.68,Greed
1988-07-22 00:00:00+08:00,72.01,Greed
